# Asset Price (S) | Option Price | Delta (dV/dS)
0.000000 0.000000 866904279060503520966625359864406158547239296762228244944517257475315411952914278592334193684319153247416136870946161810271480860551542327987121141012690171837768794112.000000
0.500501 433886025555807582678406760340921308320819274293810548515864586860759685915785592069377741734361150773399159738047285712406304680384312461600994786124864540517949505536.000000 -892779910632160718002565072574465686310101029229481259271044258248074554707122679552035327438555008194513608451427976532470163096594506516561756102136202477330390799351808.000000
1.001001 -893673584216377164351205196274541261373443463435082359423995888393217601362061790947285007625683091583768755748398061474509060399261790712644435847628131532460480150896640.000000 1758578703735479770762469909777371920513714588375790675097305285762801473161496638100464547222882901995764945666407245723682755525845062735056093606230014650136021827827269632.000000
1.501502 1760339476664283731326154870809672625085306406111216853801218478762850217816696130867208620085405099176618290767528860946411290641255294458269113174046837101524233456975872000.000000 -3257788571447496805319656344579691615420470624609159267838181760626959165415607936961540595076635735918234268583470216285293664939523904949475912211684448163190148135228675194880.000000
2.002002 -3261050514742150194064678758515542031590629146729348176263435251865848160446329796234119930992105876377382505242335471178650832900072390536098776527823586420863668098807323688960.000000 5595107779248871809457540173162373871294167875003287968122291791367398313823332535353255515909867920148873296688853120254047689844790837232346528169506296848149008101603714015428608.000000
2.502503 5600710248076085107953133733036734221587455582734282990548933693645726503290651510694872640893508827203934966686646153963345420119259140096941055901726826605596993377296229049827328.000000 -8806606075383825567549932514521755365012459249344786518589830232655614061146749994039499439590882879880182890861370504006257036770361960653602332895201505911943685178286655519074549760.000000
3.003003 -8815424757931221587729821574208005784625425101086598507667704658102986961130382400374342176779294749502634783668205317165377250013244568118470728102997460124912884691740237972037959680.000000 12593119475429797552442421424826009894313640821611551168815203541718739355578710836270691647883542210256090586775465757148501742203933209408838356525283680288508889422225143363759595585536.000000
3.503504 12605730801340676803039744259905688736368118785624387839273214415224698271433314146352839034854776926604411216154512714047786168158218815007429881218180236277109823242744842092893670735872.000000 -16259898151764752412162716673365161287982563953953418753999259670272841256393571174047594566514339955128729619658736738379079993381530543721450031175916945192742396734856604414945177112674304.000000
4.004004 -16276183141515603792275102277122848821845650701490231091893447831847704650490692997052821787944947596076114772980774861343194472595677575583410989298571907684505635483163450244285973856780288.000000 18882863645748260582831996990318940565738244913083525313961866860230262330704637334528794301578724448955936604270454046596725304133387468960427319748866736652432088764590933824661356267377262592.000000
4.504505 18901778016890224374743159958612607583339853946029600750144661655633048799309891312699203790302593034717672403436319209483291822549374615413328603418639172079605673200852057632244568317828792320.000000 -19682710933373351669879557623789028686292790438518026949846590222669479671969214442043279407100878772232998637190768866445313430659431898200874089017045909890174063897816830130759938247545472417792.000000
5.005005 -19702429622903213385851892003574039225753419575067506789306535208078606863955947017345089497328850842886573827472214575477240547308726837271564776964954376187494631019605165404739987950361901006848.000000 18403329569276221852203686684981459215725970280154108584911221124274389052656701765378502181299595162138184569295580039769244002934143009014376405934619103401563907125339368895682027948906375339311104.000000
5.505506 18421770222374837390474037310104695200670523467468666713557671023178560529677013604073859909831243774629533147495930110373487752655041139247418840533698919270222513245106081292953608102914044165357568.000000 -15442058201288997118258564220364653128421743193532082106693832175555730826875434564460481313276379142474304867521288999923143753546342251232120060545924925279938650552025579623221925672156824227635265536.000000
6.006006 -15457535419435626890774217088120671691638763815278383243102088255323161543320418055057530387834982195775406088798278321740817621722575342283077591226686164428893201899447649118785601292865733248772210688.000000 11642969430128516777636365242911850109144704883071459683185421126100398480208725655941948053202918851515226782450012153231107194465816734106751698269852228057138629691422028555195340326973551004189034807296.000000
6.506507 11654642475952922488040104610542534511253053355790161163252398203953468086550593504391089164942265532523061518390848734247329793318571044593424683336263625901861492087038836236704113375153979025952956481536.000000 -7902658980170709246499180053037831269934133365506631475726237710348063555188228714624962944444012898375035417410889494479442804162137369886776559737696882869424585719853470101345847363640490105614121572499456.000000
7.007007 -7910585007255849851618171468207993659982902519087268448540525384918158219380902004906150319879024377114466684082737683672557971342843958053231322276864561508063378577658537306361229055361160450803405542129664.000000 4839545933445564613811797665790411558889702781615980943323356090044363882219352096795338715957828982233698800520560391406392240129189079317184969657865032163589376427032468578239071827795937838687253642839326720.000000
7.507508 4844401978411810404955700561588932667206996250171735462615316457669412832830774909169992093955344641870471496250577818115722509485039856331686998660170063948637868735155162690510351797188587107515941267064225792.000000 -2680640992017129845202326204618936015326925546975545603223335551856243078354115215975068824404893753110286741341286534058735725603103308646457771467699913774133307366862642836790915851500751207811982604939472928768.000000
8.008008 -2683332226918470730908229906111534151711607276962036085196336861079218726094075280556167347917654521462363911180798753150411308488483910226844271597569340327973581228986773003194855069448642764584738261553712726016.000000 1346545216425116593546558962974770618595241170696390547838685837814545183977392786437823858892072033150892887479439162425534656227067208471980455810514459173638957013828725287085766497140609025786031253892334123745280.000000
8.508509 1347897953936629905595067701445869232664150452504688565964285365397717526545031963468210684015756826607595041558576525693346670079216152506212494580753574520226349508866521443046451751621197550302775628196665387646976.000000 -615075910395060954950589290175192560910746327908074967101650667674628625812240088686708591116448381912429331056205566553396936437226822964218339882193033892358517249017421529192416767751061798872479337189165367405051904.000000
9.009009 -615694285329284961901253194239157773118159774216547243029666711078729286251916328825917775721169890461214674057657496554275934381817355678319918519777577625934227819571834925160892935047931754753027894382031054571569152.000000 256180943288084127764601451896289801323762671903551249819276451086799786944710634656446716939990267994446837106443647384396673441583408764245643334786314238678439872213002485895596638984864256496227430029517326898836799488.000000
9.509510 256438728566706842297445130984526447597899309036186129415507741532353377865765403666164129676059899454465726849897164109366729737826327060244068825486159364826810893575769729653641963231880200650731357386065771326812979200.000000 -97555220829271070924344122408590354716936994966328346774648551625245315357663958187340523369440891558884636479722500003554206171932409726562477137730362382506688231086321136245649866509047203200583372371543009472069419139072.000000
10.010010 -97653489397259367492177875815097750447181489758453323804930284127196148851566144934920027185805526624822970154381378873094149911352192984808813408863826582480669507937175025835844844602453585874157789229962996251271756775424.000000 34055990772095424557828678541578555915793403403036311268255590713249510043710555393007654053970204755199917174278334990671760736659509129668848029691819307973613566809661808125928476556062132656546384834113828056583721598320640.000000
